,Attraction Name,Attraction Type,City,Country
203,Cordonata,Points of Interest & Landmarks • Historic Walking Areas,Rome,Itly
204,Museo Hendrik Christian Andersen,Speciality Museums,Rome,Itly
205,Museos Vaticanos,Speciality Museums,Rome,Itly
206,Tenuta di Castelporziano,Historic Sites • Government Buildings,Rome,Itly
207,Chiesa del Domine Quo Vadis,Churches & Cathedrals,Rome,Itly
208,Parco di Colle Oppio,Ancient Ruins • Parks,Rome,Itly
209,Basilica of Maxentius,Historic Sites • Architectural Buildings,Rome,Itly
210,Gladiator Museum,Speciality Museums • History Museums,Rome,Itly
211,Basilica di Sant'Anastasia al Palatino,Churches & Cathedrals,Rome,Itly
212,Temple of Asclepius,Points of Interest & Landmarks • Gardens,Rome,Itly
213,Ponte Vittorio Emanuele II,Historic Sites • Bridges,Rome,Itly
214,Museo Civico di Zoologia,Speciality Museums,Rome,Itly
215,Chiesa di Santa Maria ai Monti,Points of Interest & Landmarks,Rome,Itly
216,Basilica Del Sacro Cuore Di Gesù,Churches & Cathedrals,Rome,Itly
217,Convento San Bonaventura al Palatino,Historic Sites • Ancient Ruins,Rome,Itly
218,Mercato Monti Urban Market,Art Galleries • Flea & Street Markets,Rome,Itly
219,Basilica di Sant'Eustachio,Churches & Cathedrals,Rome,Itly
220,Oasi Park,Amusement & Theme Parks,Rome,Itly
221,Arco degli Acetari,Historic Sites,Rome,Itly
222,Palazzo dei Conservatori,Architectural Buildings • Art Museums,Rome,Itly
223,Chiesa di Santa Maria dell'Orto,Points of Interest & Landmarks,Rome,Itly
224,Museo della Repubblica Romana e della Memoria Garibaldina,Speciality Museums,Rome,Itly
225,Chiesa di Santa Maria in Traspontina,Religious Sites • Churches & Cathedrals,Rome,Itly
226,,1,Rome,Itly
227,Roman Walls,Historic Sites • Ancient Ruins,Rome,Itly
228,Monumento a Garibaldi,Monuments & Statues,Rome,Itly
229,Piazza Vittorio Emanuele II,Points of Interest & Landmarks,Rome,Itly
230,Gasometro,Points of Interest & Landmarks,Rome,Itly
231,Palazzo delle Esposizioni,Art Galleries • Architectural Buildings,Rome,Itly
232,TuliPark,Points of Interest & Landmarks • Farms,Rome,Itly
233,Museo Condominiale di Tor Marancia,Speciality Museums • Art Museums,Rome,Itly
234,Cordonata,Points of Interest & Landmarks • Historic Walking Areas,Rome,Itly
235,Museo Hendrik Christian Andersen,Speciality Museums,Rome,Itly
236,Museos Vaticanos,Speciality Museums,Rome,Itly
237,Tenuta di Castelporziano,Historic Sites • Government Buildings,Rome,Itly
238,Chiesa del Domine Quo Vadis,Churches & Cathedrals,Rome,Itly
239,Parco di Colle Oppio,Ancient Ruins • Parks,Rome,Itly
240,Basilica of Maxentius,Historic Sites • Architectural Buildings,Rome,Itly
241,Gladiator Museum,Speciality Museums • History Museums,Rome,Itly
242,Basilica di Sant'Anastasia al Palatino,Churches & Cathedrals,Rome,Itly
243,Temple of Asclepius,Points of Interest & Landmarks • Gardens,Rome,Itly
