,Attraction Name,Attraction Type,City,Country
402,Dona amb imatge dela Mare de Deu,Monuments & Statues,Barcelona,Spain
403,,16,Barcelona,Spain
404,Casa Pia Battlo,Architectural Buildings,Barcelona,Spain
405,BienCuadrado,Art Galleries,Barcelona,Spain
406,Torre Andreu/La Rotonda,Points of Interest & Landmarks • Architectural Buildings,Barcelona,Spain
407,Bingo Laietana,Casinos,Barcelona,Spain
408,Facultat de Medicina Universitat de Barcelona,Architectural Buildings,Barcelona,Spain
409,Casa Rusca,Points of Interest & Landmarks • Architectural Buildings,Barcelona,Spain
410,Casa de Convalescència,Historic Sites • Points of Interest & Landmarks,Barcelona,Spain
411,Sants,Neighborhoods,Barcelona,Spain
412,Parc de Carles I,Parks,Barcelona,Spain
413,MUHBA Domus Avinyo,Ancient Ruins,Barcelona,Spain
414,Parque de la Pegaso,Parks,Barcelona,Spain
415,Suriol del Castell  de Grabuac,Wineries & Vineyards,Barcelona,Spain
416,Iglesia San Marti Provencals,Religious Sites,Barcelona,Spain
417,Mercat del Clot,Farmers Markets,Barcelona,Spain
418,Parroquia de Nuestra Señora de los Ángeles,Churches & Cathedrals,Barcelona,Spain
419,MUHBA Casa de l'Aigua,Speciality Museums,Barcelona,Spain
420,Mercado de Sant Andreu,Farmers Markets,Barcelona,Spain
421,Enracha Don Pelayo,Casinos,Barcelona,Spain
422,MUHBA Santa Caterina,Speciality Museums,Barcelona,Spain
423,Carré d'Artistes,Art Galleries,Barcelona,Spain
424,Col.lectiu d'Artesans de l'Alimentacio de la Placa del Pi,Farmers Markets,Barcelona,Spain
425,Edifici de Transmediterrania,Architectural Buildings,Barcelona,Spain
426,Casa Bonet,Architectural Buildings,Barcelona,Spain
427,Monumento al Doctor Trueta,Points of Interest & Landmarks • Monuments & Statues,Barcelona,Spain
428,Teatre Lliure,Theaters,Barcelona,Spain
429,Turisme de Barcelona,Visitor Centers,Barcelona,Spain
430,Simple Wake Park,Sports Complexes,Barcelona,Spain
431,Camp Municipal Narcis Sala,Arenas & Stadiums,Barcelona,Spain
432,Info Tickets,Visitor Centers,Barcelona,Spain
433,Passeig Ribes Roges,Points of Interest & Landmarks,Barcelona,Spain
434,,17,Barcelona,Spain
435,Hiroshima,Theaters,Barcelona,Spain
436,Miscelanea,Art Galleries,Barcelona,Spain
437,Jardins del Viver de Can Borni,Parks • Gardens,Barcelona,Spain
438,Jardins de Can Mantega,Parks,Barcelona,Spain
439,La Cervesera del Poblenou,Breweries,Barcelona,Spain
440,Edificio Mutua Universal,Points of Interest & Landmarks • Architectural Buildings,Barcelona,Spain
441,Pastor del Águila de Pablo Gargallo,Monuments & Statues,Barcelona,Spain
442,Placa De L'Olivereta,Points of Interest & Landmarks,Barcelona,Spain
443,Mamut,Points of Interest & Landmarks,Barcelona,Spain
444,Placa Del Duc De Medinaceli,Parks,Barcelona,Spain
445,Casa Marsans,Architectural Buildings,Barcelona,Spain
446,Statue Of Girona,Monuments & Statues,Barcelona,Spain
447,Chocolate Negro,Other Food & Drink,Barcelona,Spain
448,Club Coliseum,Theaters,Barcelona,Spain
449,Basilica de San Jose Oriol,Churches & Cathedrals,Barcelona,Spain
450,Monumento a Santa Eulalia,Monuments & Statues,Barcelona,Spain
451,Museu i Centre d'Estudis de l'Esport Doctor Melcior Colet,Speciality Museums,Barcelona,Spain
452,Placa de Masadas,Points of Interest & Landmarks • Parks,Barcelona,Spain
453,El Carrer De Les Bugaderes D'Horta,Points of Interest & Landmarks • Historic Walking Areas,Barcelona,Spain
454,Parroquia de San Cayetano,Churches & Cathedrals,Barcelona,Spain
455,Monument a Narcis Monturiol,Points of Interest & Landmarks • Monuments & Statues,Barcelona,Spain
456,A Josep Anselm Clave,Monuments & Statues,Barcelona,Spain
457,Castell D'Age,Wineries & Vineyards • Farms,Barcelona,Spain
458,Casa Doctor Genove,Points of Interest & Landmarks • Architectural Buildings,Barcelona,Spain
459,LandSailing Bcn  Blokart Track,Sports Camps & Clinics,Barcelona,Spain
460,Fuente de Diana,Monuments & Statues • Fountains,Barcelona,Spain
461,Font dels Tres Mars,Monuments & Statues,Barcelona,Spain
462,Casa de Rusia en Barcelona,Art Galleries • Art Museums,Barcelona,Spain
463,Jardines de la Maternitat,Gardens,Barcelona,Spain
464,Jardins de Bacardi,Parks,Barcelona,Spain
465,,18,Barcelona,Spain
466,BlueMar Ferries,Ferries,Barcelona,Spain
467,Monumento A Victor Ochoa Escultor,Monuments & Statues,Barcelona,Spain
468,Museu Palmero de Barcelona,Speciality Museums,Barcelona,Spain
469,MUHBA Oliva Artes,History Museums,Barcelona,Spain
470,"sinagoga Shlomo Ben Adret,",Religious Sites,Barcelona,Spain
471,Puente Puerta Europa,Points of Interest & Landmarks • Bridges,Barcelona,Spain
472,Mercat de Felip II,Farmers Markets,Barcelona,Spain
473,Farmacia Nadal,Points of Interest & Landmarks,Barcelona,Spain
474,Ana Yael Art Gallery,Art Galleries,Barcelona,Spain
475,Galeria Joan Gaspar,Art Galleries,Barcelona,Spain
476,Asociacion Raices y Cultura,Points of Interest & Landmarks,Barcelona,Spain
477,Pau Casals,Points of Interest & Landmarks,Barcelona,Spain
478,Sant Antoni,Neighborhoods,Barcelona,Spain
479,Jardins del Doctor Fleming,Playgrounds,Barcelona,Spain
480,Mural de l'Aeroport de Barcelona,Points of Interest & Landmarks,Barcelona,Spain
481,Jardins de Llucmajor,Parks • Gardens,Barcelona,Spain
482,Edificio Alhambra,Points of Interest & Landmarks • Architectural Buildings,Barcelona,Spain
483,Fundacio Brafa,Playgrounds,Barcelona,Spain
484,La Magoria,Points of Interest & Landmarks,Barcelona,Spain
485,Nauart Espacio de Creacion,Art Galleries,Barcelona,Spain
486,Placa de l'Ictineo,Parks,Barcelona,Spain
487,Casa Carreras,Points of Interest & Landmarks • Architectural Buildings,Barcelona,Spain
488,Parroquia San Vicente de Sarria,Churches & Cathedrals,Barcelona,Spain
489,Casa Dels Cargols,Architectural Buildings,Barcelona,Spain
490,Jardines del Príncep de Girona,Gardens,Barcelona,Spain
491,Parc Esportiu Urba de la Mar Bella,Parks,Barcelona,Spain
492,Biblioteca Jaume Fuster,Libraries,Barcelona,Spain
493,Casa Jeroni Granell,Architectural Buildings,Barcelona,Spain
494,Iglesia Ortodoxa Rumana,Churches & Cathedrals,Barcelona,Spain
495,Caballo Negro,Monuments & Statues,Barcelona,Spain
496,,19,Barcelona,Spain
497,Artur Ramon Art,Art Galleries,Barcelona,Spain
498,La Fontena,Points of Interest & Landmarks,Barcelona,Spain
499,Fuente de la Maja Madrilena,Fountains,Barcelona,Spain
500,Montana Gallery,Art Galleries,Barcelona,Spain
501,Parroquia de San Juan María Vianney,Churches & Cathedrals,Barcelona,Spain
502,Blueproject Foundation,Points of Interest & Landmarks,Barcelona,Spain
503,L 'Esperit popular,Monuments & Statues,Barcelona,Spain
504,Torre del Reloj,Points of Interest & Landmarks,Barcelona,Spain
505,Cilindre d’Horta,Points of Interest & Landmarks • Architectural Buildings,Barcelona,Spain
506,Jardi de la casa Ignacio de Puig,Gardens,Barcelona,Spain
507,Acuartelamiento el Bruch,Architectural Buildings,Barcelona,Spain
508,Santa Eulalia,Department Stores,Barcelona,Spain
509,Galería Valid Foto BCN,Art Galleries,Barcelona,Spain
510,Cementerio de San Andres,Cemeteries,Barcelona,Spain
511,Anaglifos Art Factory,Art Galleries,Barcelona,Spain
512,Parc de Joan Reventos,Parks,Barcelona,Spain
513,Parroquia de Santa María del Taulat,Churches & Cathedrals,Barcelona,Spain
514,Edificio Palacio de la Prensa,Points of Interest & Landmarks • Architectural Buildings,Barcelona,Spain
515,Mercat de la Vall d'Hebron,Farmers Markets,Barcelona,Spain
516,Jardin de Can Sentmenat,Gardens,Barcelona,Spain
517,Generalitat de Cataluna Memorial Democratic,History Museums,Barcelona,Spain
518,La Social,Libraries,Barcelona,Spain
519,Casa Estape,Points of Interest & Landmarks • Architectural Buildings,Barcelona,Spain
520,Parque de la Nova Icaria,Parks,Barcelona,Spain
521,Casa Queralto,Architectural Buildings,Barcelona,Spain
522,Mistos Sculpture,Monuments & Statues,Barcelona,Spain
523,Edificio de La Union y el Fenix,Points of Interest & Landmarks,Barcelona,Spain
524,Casa Argelich,Points of Interest & Landmarks • Architectural Buildings,Barcelona,Spain
525,Casa Comas d'Argemir,Architectural Buildings,Barcelona,Spain
526,Monumento a Ignasi Barraquer,Monuments & Statues,Barcelona,Spain
527,,20,Barcelona,Spain
528,Museu de Carruatges del Foment,Speciality Museums,Barcelona,Spain
529,Jardins de Vil·la Cecília,Gardens,Barcelona,Spain
530,Quadriga de l'Aurora,Monuments & Statues,Barcelona,Spain
531,Cementerio Les Corts,Cemeteries,Barcelona,Spain
532,Babuino Gallery,Antique Shops,Barcelona,Spain
533,La Nit,Monuments & Statues,Barcelona,Spain
534,Setba Foundation,Art Galleries,Barcelona,Spain
535,Centro Civico Cristalerias Planell,Civic Centres,Barcelona,Spain
536,Jardins De Maria Canardo Lacasta,Gardens,Barcelona,Spain
537,Le Blanc,Antique Shops,Barcelona,Spain
538,Vil·la Joana,Speciality Museums,Barcelona,Spain
539,Fleadonia,Flea & Street Markets,Barcelona,Spain
540,Biblioteca Joan Miró,Libraries,Barcelona,Spain
541,Parròquia de Santa Madrona,Churches & Cathedrals,Barcelona,Spain
542,UAB Idiomes Barcelona,Architectural Buildings,Barcelona,Spain
543,Cementerio de Sant Gervasi,Cemeteries,Barcelona,Spain
544,Parroquia de San Juan Bautista de Gracia,Churches & Cathedrals,Barcelona,Spain
545,Crisolart Galleries,Art Galleries,Barcelona,Spain
546,Parque lineal de Garcia Faria,Parks,Barcelona,Spain
547,Església de les Llars Mundet,Churches & Cathedrals,Barcelona,Spain
548,Mirador del Migdia,Lookouts,Barcelona,Spain
549,Fuente del Nino Pescador,Fountains,Barcelona,Spain
550,Casa Enrique Llorens,Architectural Buildings,Barcelona,Spain
551,Jardin de Villa Florida,Gardens,Barcelona,Spain
552,Parque de las Aguas,Parks,Barcelona,Spain
553,Espai Bombers Parc De La Prevenció,Speciality Museums,Barcelona,Spain
554,Patricio Minconi Jewelry Essence,Art Galleries,Barcelona,Spain
555,Nuestra Señora de Pompeya,Churches & Cathedrals,Barcelona,Spain
556,Real Academia de Ciencias y Artes de Barcelona,Points of Interest & Landmarks • Architectural Buildings,Barcelona,Spain
557,Busto do Actor Iscle Soler,Points of Interest & Landmarks • Monuments & Statues,Barcelona,Spain
558,,21,Barcelona,Spain
